Date,Open,High,Low,Close,Volume
2005-07-13,83.16223787538104,83.3322759880796,82.97179601942288,83.27106475830078,41182300
2005-07-14,83.64514464023816,83.95801412230688,83.31186622723258,83.5975341796875,63638800
2005-07-15,83.51593750044985,83.68597564866582,83.2234716779523,83.54994201660156,56075900
2005-07-18,83.3187063776813,83.4071243612522,83.01263973603685,83.21668243408203,56598400
2005-07-19,83.46152526431186,83.73358734325397,83.2574825969697,83.67237091064453,59165700
2005-07-20,83.37989689378735,84.15527555881319,83.1826572248098,83.9580307006836,69477000
2005-07-21,84.03283526049253,84.0736427459867,83.29826938668977,83.46830749511719,101110900
2005-07-22,83.57716634449027,84.03967041260782,83.407128160464,84.02606964111328,52607100
2005-07-25,83.9376440622295,84.30492194005461,83.55675503583369,83.78800964355469,57301600
2005-07-26,83.81523313087374,84.01927586055494,83.62478598502216,83.89004516601562,42758800
2005-07-27,83.99885343371749,84.26411255574436,83.69278681265664,84.19609832763672,43181600
2005-07-28,84.31172996370174,84.77423401765988,84.09408130237752,84.72662353515625,47880700
2005-07-29,84.61779270081382,84.76742192319868,83.99885130566294,84.1620864868164,62358100
2005-08-01,84.2233035385403,84.36613497173762,83.96484221157601,84.10087585449219,40418200
2005-08-02,84.25049472489846,84.74700315977799,84.1620715760267,84.60417175292969,45147400
2005-08-03,84.50895600496717,84.84222930808048,84.42053803981736,84.82862854003906,36837200
2005-08-04,84.49534724507609,84.5497555012479,84.04644410488439,84.14846801757812,50855600
2005-08-05,83.96480454731002,84.32528964746967,83.43428655079472,83.57711791992188,53595500
2005-08-08,83.76079928398426,83.93764042467747,83.23707884131859,83.42072296142578,47616000
2005-08-09,83.69956728331562,84.06004728793053,83.57034183339731,83.92401885986328,47170000
2005-08-10,84.21650548030114,84.67900951493681,83.53635279343418,83.88323211669922,72863700
2005-08-11,83.8424133025007,84.35933075972368,83.66557735302277,84.21649932861328,58570200
2005-08-12,84.0464719326818,84.12809212769159,83.48874690633191,83.69959259033203,54776900
2005-08-15,83.80840878413316,84.25050903613362,83.54314967076346,84.21649932861328,36208500
2005-08-16,83.95802693772856,84.01243519441208,83.03981690400093,83.1214370727539,71942100
2005-08-17,83.10785675047781,83.57036077555081,82.99902983203565,83.11465454101562,62275100
2005-08-18,83.01262817077478,83.35950226587133,82.86979155614372,83.10784912109375,53388600
2005-08-19,83.40707759385256,83.53630819589395,83.11461188707236,83.29825592041016,39842100
2005-08-22,83.37307309115512,83.81517313942527,82.8969633510371,83.29825592041016,69912000
2005-08-23,83.31868681790519,83.3935040130371,82.40048191937501,83.141845703125,55168600
2005-08-24,82.93781099216932,83.47513217720974,82.35967712187156,82.4004898071289,79104600
2005-08-25,82.53653286393929,82.75418153027975,82.44131189673743,82.69976806640625,35631100
2005-08-26,82.62494940468832,82.63174719526145,82.0808251879572,82.13523864746094,61956800
2005-08-29,81.89715174303781,82.82895719596657,81.87674281245792,82.76774597167969,56179200
2005-08-30,82.46849455631212,82.50250425859409,81.88356296329601,82.33246612548828,74160200
2005-08-31,82.42768111467765,83.42750609542958,82.12160938369045,83.37309265136719,102945200
2005-09-01,83.33228576469635,83.76078518002552,82.39367714057646,83.31188201904297,74578700
2005-09-02,83.55671341608225,83.57711715589238,83.00579168460659,83.16222381591797,47653400
2005-09-06,83.42753344720145,84.20290711726652,83.42073046717539,84.1348876953125,57251300
2005-09-07,84.0872476524438,84.42732388604624,83.97162297841534,84.27769470214844,41749700
2005-09-08,84.10768250990961,84.33893192924468,83.86962492169006,83.99885559082031,39068700
2005-09-09,84.22332441008214,84.84226077398365,84.20292065587664,84.74703979492188,43093900
2005-09-12,84.64497191107942,84.79460628314425,84.52254426022198,84.57695770263672,33017600
2005-09-13,84.42734866894862,84.62459356503571,84.01245512703319,84.10768127441406,58427500
2005-09-14,84.1620776273439,84.28450529760964,83.67236694628092,83.80159759521484,57694600
2005-09-15,84.06004390199665,84.10085658009443,83.59074221166176,83.76078033447266,73156900
2005-09-16,84.21979968376392,84.5203371858917,83.92608890785536,84.35640716552734,75424100
2005-09-19,84.33589353248807,84.39053859476657,83.76896273663851,84.07633209228516,53355300
2005-09-20,84.15150592264776,84.43155808543149,83.24305610356934,83.36600494384766,84480300
2005-09-21,83.18839865509624,83.24304373404267,82.4985188643118,82.58731842041016,94469100
2005-09-22,82.61465417524086,83.09962284500725,82.26630344455376,82.88104248046875,84597200
2005-09-23,82.81269002583561,83.256672010555,82.58045634193788,82.94930267333984,59368100
2005-09-26,83.34551285056658,83.4957842410903,82.70345128820512,83.04497528076172,70415400
2005-09-27,83.00397928302341,83.3250126327924,82.66245532986356,83.02447509765625,66150800
2005-09-28,83.28401630686739,83.41379705310553,82.7853891328269,83.1064224243164,58620500
2005-09-29,83.02446269950552,83.91925365556659,82.70342939767686,83.78264617919922,66607700
2005-09-30,83.75531176532051,84.04219055175781,83.15422644755803,84.04219055175781,47824200
2005-10-03,83.98757400565675,84.24713034658892,83.63921809740506,83.7416763305664,50994800
2005-10-04,83.871441868438,84.03537188496715,82.75807580551397,82.79905700683594,60776300
2005-10-05,82.81956755751526,82.860548768709,81.67204674290781,81.71302795410156,106052100
2005-10-06,81.8154729087305,82.14333817877163,80.71576542282573,81.41930389404297,140941800
2005-10-07,81.76084315622401,81.99991412416762,81.37150600638458,81.69937133789062,75661400
2005-10-10,81.74715325481351,81.76764385309548,80.80454925515842,81.00946044921875,52677000
2005-10-11,81.27584611710748,81.54906624524936,80.81820539893309,80.89334106445312,75629800
2005-10-12,80.86603749697097,81.37149146527716,80.19665349782743,80.25812530517578,100510400
2005-10-13,80.23080249202822,80.65429404909663,79.83463347521342,80.21031188964844,99052900
2005-10-14,80.68160832940761,81.15290776961749,80.29909801625902,81.05728149414062,88651000
2005-10-17,81.14605263821774,81.46708061566093,80.90698182197202,81.35779571533203,68109300
2005-10-18,81.24169221373317,81.25535087430121,80.46301828034993,80.47667694091797,74996900
2005-10-19,80.25813459199873,81.82914697063691,79.99857824553567,81.81548309326172,116563800
2005-10-20,81.61741489468979,81.83599007525359,80.12154311977385,80.374267578125,131966700
2005-10-21,80.79775148908924,81.13244356213528,80.26497486347718,80.68846130371094,96579500
2005-10-24,80.90018513812842,82.0272098675344,80.87969453741069,81.93841552734375,71308400
2005-10-25,81.77448272705078,82.12966528696546,81.24170628155821,81.77448272705078,76594500
2005-10-26,81.63101136866732,82.33454948731494,81.41243636859001,81.53538513183594,80855800
2005-10-27,81.41929741562633,81.53541950465141,80.5518289840326,80.6679458618164,66623100
2005-10-28,80.89334713522388,81.93157744659011,80.66794012174776,81.8291244506836,72322000
2005-10-31,82.16383270715383,82.85371254690364,82.0545425415039,82.0545425415039,77698900
2005-11-01,82.36189204125405,82.58046709448115,82.11599445496853,82.3004150390625,66365100
2005-11-02,82.0818474446538,83.16106414794922,82.05452490911256,83.16106414794922,74012300
2005-11-03,83.43428821111878,83.78264404158125,83.16106805411373,83.51625061035156,84897600
2005-11-04,83.60504400265563,83.64602519925491,83.02445446878983,83.4069595336914,59156000
2005-11-07,83.58460184654881,83.75536387966662,83.22941389936732,83.48897552490234,46765400
2005-11-08,83.2840590006635,83.61875112642616,83.18843267901703,83.48897552490234,42152800
2005-11-09,83.38646245211879,83.98071060156818,83.23619112795082,83.59820556640625,57666800
2005-11-10,83.56406826504471,84.37006490560488,83.1610725503853,84.24711608886719,79048100
2005-11-11,84.25393688052102,84.58862881077094,83.62553421643202,84.53398895263672,34867000
2005-11-14,84.55447163241654,84.71156967810643,84.27441958652737,84.48616790771484,45092200
2005-11-15,84.39054318587883,84.75938434822494,83.91923861775622,84.17879486083984,69592500
2005-11-16,84.26763169329587,84.39058053891104,84.00124339633673,84.34959411621094,51133000
2005-11-17,84.47934558876675,85.1419027374012,84.11049917990094,85.13507080078125,55717500
2005-11-18,85.42198207501765,85.57225347033398,84.92335994827833,85.46979522705078,72437200
2005-11-21,85.48344868707633,86.0025665681983,85.3673317907539,85.90010833740234,50021200
2005-11-22,85.76350738987671,86.41923286117598,85.66788108434824,86.26896667480469,66438800
2005-11-23,86.2348015708757,87.02713967482416,86.20747902819726,86.767578125,50854700
2005-11-25,86.73340820945067,86.89733821525802,86.61728612789791,86.83586120605469,15270000
2005-11-28,86.91776764937352,86.93142630222863,86.09128105385172,86.22106170654297,54498500
2005-11-29,86.50803688122306,86.73344398921996,86.12552642822266,86.12552642822266,51738900
2005-11-30,86.17331951942884,86.41921195183433,85.5790660120749,85.6610336303711,56007200
2005-12-01,86.07764777168394,86.767527238808,86.05033045626833,86.53529357910156,65468200
2005-12-02,86.58998534605078,86.80173375179292,86.40556469458994,86.6446304321289,46699400
2005-12-05,86.54214458166093,86.56264039083138,86.18696205798167,86.4601821899414,59273400
2005-12-06,86.7812411945468,87.25254072044906,86.49435710471337,86.62413787841797,57935200
2005-12-07,86.58998238170109,86.65829134258134,85.8454626515333,86.11868286132812,66816500
2005-12-08,86.21426666321764,86.6240941703094,85.70881291151245,86.06399536132812,62608600
2005-12-09,86.17330421800622,86.59679047590274,85.94106527969211,86.28942108154297,50744500
2005-12-12,86.54901576195114,86.65147400929874,86.03672973645611,86.37142181396484,48389900
2005-12-13,86.35091953591755,87.22522006746344,86.26212517954696,86.95883178710938,88630900
2005-12-14,86.87688280854118,87.49162188215112,86.84272832167706,87.30036926269531,64375000
2005-12-15,87.32082235443376,87.43011249644991,86.87001354671916,87.047607421875,55900300
2005-12-16,87.39918999192061,87.45412474442776,86.7674560546875,86.7674560546875,46238300
2005-12-19,87.02151083747803,87.1176440188938,86.3073748906285,86.32110595703125,48733000
2005-12-20,86.4241102671095,86.92537541048632,86.16317808554798,86.40351104736328,46603200
2005-12-21,86.67134705981914,87.04214888448759,86.38294738692184,86.54087829589844,51806900
2005-12-22,86.73307361145604,86.99401092529297,86.57514283200437,86.99401092529297,32247900
2005-12-23,87.05584532487802,87.11078007087158,86.80864420677275,87.0421142578125,27977300
2005-12-27,87.17944579361408,87.24124869250923,86.0945081362611,86.15631103515625,44499500
2005-12-28,86.34171888240841,86.5133860534544,86.17691986508683,86.34858703613281,30764300
2005-12-29,86.32799916400575,86.49279820299468,85.87479525820244,85.96406555175781,32788900
2005-12-30,85.69625062838466,85.87478070751115,85.3941147423766,85.49711608886719,44645600
2006-01-03,85.96402702638022,87.20689527472506,85.41469015745027,87.00089263916016,73256700
2006-01-04,87.11078221926996,87.54338156719045,87.00091272457315,87.41291809082031,51899600
2006-01-05,87.3099341087892,87.61206480154529,87.12453060934168,87.46786499023438,47307500
2006-01-06,87.90736292927087,88.2918958692795,87.4541589023735,88.19576263427734,62885900
2006-01-09,88.18198691530394,88.62145443289053,88.15452477946258,88.42232513427734,43527400
2006-01-10,88.16141459156228,88.5665467046517,88.07214428681077,88.51161193847656,44960800
2006-01-11,88.59399203985552,88.8823916151471,88.39485226408834,88.79312133789062,49598900
2006-01-12,88.63518323793036,88.77251486097818,88.19571575753864,88.44291687011719,40509200
2006-01-13,88.28501115986448,88.51160263964569,88.03093658328007,88.36053466796875,44856700
2006-01-17,88.03093844297553,88.18200641784385,87.7631380289334,88.12020874023438,52066600
2006-01-18,87.6051900000852,88.51158719424502,87.31679041659197,87.76998901367188,75067600
2006-01-19,87.982857614014,88.42232513158721,87.76311861636133,88.10645294189453,81530400
2006-01-20,88.08588300020782,88.10648222836839,86.49967956542969,86.49967956542969,114957800
2006-01-23,86.66443975505811,87.0833080026601,86.60950501202645,86.80863952636719,67017400
2006-01-24,86.95285584518597,87.30992650397852,86.80865604643505,86.8979263305664,53008800
2006-01-25,87.23442015740783,87.33055338702337,86.41041431072982,86.9734878540039,87747700
2006-01-26,87.37856760754146,87.66696712345683,87.04210150564018,87.4541015625,71294000
2006-01-27,87.66012013696722,88.34678876944656,87.51591511394457,88.2643814086914,65771200
2006-01-30,88.19576263427734,88.44982679583944,88.13396494271956,88.19576263427734,33709600
2006-01-31,88.1133435135342,88.26440100670683,87.54340192583417,87.5502700805664,72937000
2006-02-01,87.76996848372187,88.18883145384953,87.7013026806943,88.16136932373047,63561000
2006-02-02,87.96224237405289,87.98970450489234,87.0695711946829,87.13823699951172,83626900
2006-02-03,86.91852882704342,88.1613975479926,86.61639291035743,86.70565795898438,86040400
2006-02-06,86.8223714760869,87.06957256846307,86.63696803737218,86.93223571777344,45511900
2006-02-07,86.78120577027637,86.97347744536528,86.10827324350139,86.1632080078125,71208100
2006-02-08,86.41728402241986,87.96229435789462,86.24561678946358,86.9460220336914,59422200
2006-02-09,87.15201621743088,87.61895128266507,86.77435146277566,86.80181884765625,62023300
2006-02-10,86.81550939332386,87.29617530717921,86.14257187506085,86.95970916748047,64508700
2006-02-13,86.9322823772541,87.06275114571994,86.48594654096337,86.80181884765625,52308700
2006-02-14,86.83609039326784,87.91415963574894,86.66442328307107,87.72189331054688,90964400
2006-02-15,87.6738717274531,88.11334457486952,87.37173578200031,88.03093719482422,85471300
2006-02-16,88.12702845184911,88.72443714239662,88.01715898258415,88.69010162353516,61017900
2006-02-17,88.61460285330948,88.69013683370012,88.2918677077979,88.44979858398438,40342600
2006-02-21,88.6558109625296,88.85494030831424,88.092737505941,88.2300796508789,46456300
2006-02-22,88.42232120728256,89.02658246854523,88.33991384795412,88.76565551757812,42326700
2006-02-23,88.76566923499966,89.0197333110061,88.08586342357714,88.63520050048828,43423200
2006-02-24,88.65578321347795,88.90984724216939,88.41544501279648,88.86178588867188,36777400
2006-02-27,88.8549092483453,89.2943767164172,88.77251237237273,88.8961181640625,35858600
2006-02-28,88.71758306743168,89.20512239486045,87.98285309693269,88.051513671875,74394800
2006-03-01,88.30556999885343,88.9167045219597,88.23689896032172,88.83429718017578,48641600
2006-03-02,88.51157383379805,88.86864442134812,88.31244456015773,88.82744598388672,60642300
2006-03-03,88.35366101040835,89.3150034839979,88.33992470254384,88.41545867919922,73402500
2006-03-06,88.67639202190293,88.7038541586237,87.79058880497116,88.01032257080078,57478400
2006-03-07,87.79744424823656,87.93477586742387,87.48157733301336,87.87297821044922,61780800
2006-03-08,87.68757323609512,88.19571174375096,87.3305078891015,88.05838012695312,66692400
2006-03-09,88.08586792361463,88.36053123723529,87.46786499023438,87.46786499023438,56313600
2006-03-10,87.69443204137875,88.47036554742522,87.50903385457643,88.29869842529297,60490800
2006-03-13,88.4704249292278,88.69016402235732,88.257559231344,88.46356201171875,45479100
2006-03-14,88.38110230126861,89.42483081891824,88.31243126401806,89.39049530029297,69877300
2006-03-15,89.36997270775525,89.85751234368564,89.1639803748505,89.7888412475586,53398900
2006-03-16,89.96046108016446,90.2763332869777,89.84372866048403,89.97419738769531,65526400
2006-03-17,90.09069393923035,90.24236262419726,89.88388256827393,90.04933166503906,47286800
2006-03-20,90.06313043787459,90.24237048144238,89.76669376742795,89.90457153320312,45538500
2006-03-21,89.87697156965042,90.30440623269881,89.24272555928506,89.33924102783203,87102700
2006-03-22,89.28411125126716,89.97351064157101,89.24274897095292,89.88389587402344,51605700
2006-03-23,89.80119015842678,89.89081547468116,89.38755670062883,89.69778442382812,46704200
2006-03-24,89.61498633564386,90.01483904714595,89.44263657306854,89.76665496826172,43209200
2006-03-27,89.64261713680274,89.81496701371259,89.44269590812404,89.63572692871094,32523000
2006-03-28,89.57368106055993,89.98732501022758,88.96701659229072,89.08421325683594,82079900
2006-03-29,89.2151995405852,89.96664253596077,89.13246444023201,89.64262390136719,61505700
2006-03-30,89.69772848294615,90.29750240837002,89.31166662201139,89.48401641845703,70571700
2006-03-31,89.63569487914647,89.78736355814961,89.18757904776527,89.50470733642578,62925600
2006-04-03,89.67016423448936,90.22167521120734,89.27031141279052,89.43576049804688,61624700
2006-04-04,89.43577002456269,90.12516933829116,89.18069564469074,90.00797271728516,54809300
2006-04-05,90.04243603738371,90.50433227037125,89.88387715606504,90.31819152832031,50607200
2006-04-06,90.2078840195182,90.45606813713957,89.75287805064634,90.22166442871094,57906200
2006-04-07,90.35266119599707,90.58705440901066,89.17379440623043,89.30477142333984,80180900
2006-04-10,89.44265747070312,89.67705067791512,89.11173827527745,89.44265747070312,41496500
2006-04-11,89.51851166059413,89.66327963623095,88.41546846997308,88.68433380126953,72799400
2006-04-12,88.77394288467083,89.02212703130002,88.66363648185842,88.84977722167969,43033700
2006-04-13,88.64987751822146,89.10488370434679,88.45684650339278,88.73261260986328,51051800
2006-04-17,88.81533201963887,89.14624080876779,88.25692015067109,88.69813537597656,64167700
2006-04-18,88.88425240277411,90.26995181709985,88.88425240277411,90.1044921875,92531800
